INFO 2024-08-11 09:25:50,540 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 09:25:52,263 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1722069295.0260816
DEBUG 2024-08-11 09:25:52,265 autoreload File D:\documents\.venv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1722069295.215963
DEBUG 2024-08-11 09:25:52,265 autoreload File D:\documents\.venv\Lib\site-packages\pytz\tzfile.py first seen with mtime 1717723185.4432452
DEBUG 2024-08-11 09:25:52,266 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\_encoded_words.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,267 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\streams.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,267 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,268 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1719886046.1133075
DEBUG 2024-08-11 09:25:52,269 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\choices.py first seen with mtime 1722069295.1767159
DEBUG 2024-08-11 09:25:52,269 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1719886046.0979245
DEBUG 2024-08-11 09:25:52,270 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\functional.py first seen with mtime 1722069295.188436
DEBUG 2024-08-11 09:25:52,270 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\fields.py first seen with mtime 1719886076.6096978
DEBUG 2024-08-11 09:25:52,272 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\html.py first seen with mtime 1719886077.3491836
DEBUG 2024-08-11 09:25:52,272 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1722069294.8395014
DEBUG 2024-08-11 09:25:52,273 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1722069295.1787152
DEBUG 2024-08-11 09:25:52,273 autoreload File D:\documents\.venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1719886046.1092856
DEBUG 2024-08-11 09:25:52,275 autoreload File D:\documents\.venv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1722069295.1690595
DEBUG 2024-08-11 09:25:52,276 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_ctypes.pyd first seen with mtime 1707232254.0
DEBUG 2024-08-11 09:25:52,276 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\images.py first seen with mtime 1722069294.8770087
DEBUG 2024-08-11 09:25:52,277 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\typing.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,277 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1722069294.033018
DEBUG 2024-08-11 09:25:52,278 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\util\util.py first seen with mtime 1717723186.9912899
DEBUG 2024-08-11 09:25:52,278 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\urls.py first seen with mtime 1719886077.361228
DEBUG 2024-08-11 09:25:52,279 autoreload File D:\documents\.venv\Lib\site-packages\psycopg2\__init__.py first seen with mtime 1717723196.560899
DEBUG 2024-08-11 09:25:52,279 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\postgresql\psycopg_any.py first seen with mtime 1722069294.9701335
DEBUG 2024-08-11 09:25:52,281 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\ctypes\wintypes.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,281 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\cart\service.py first seen with mtime 1722913158.1080244
DEBUG 2024-08-11 09:25:52,281 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\contenttypes\models.py first seen with mtime 1722069293.0553267
DEBUG 2024-08-11 09:25:52,283 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\humanize\templatetags\__init__.py first seen with mtime 1722069294.0309856
DEBUG 2024-08-11 09:25:52,283 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\media_social\templatetags\__init__.py first seen with mtime 1723276420.9195929
DEBUG 2024-08-11 09:25:52,284 autoreload File D:\documents\.venv\Lib\site-packages\idna\idnadata.py first seen with mtime 1717723196.94382
DEBUG 2024-08-11 09:25:52,286 autoreload File D:\documents\.venv\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1722069291.5161462
DEBUG 2024-08-11 09:25:52,286 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1722069294.937068
DEBUG 2024-08-11 09:25:52,287 autoreload File D:\documents\.venv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1722069291.5106452
DEBUG 2024-08-11 09:25:52,288 autoreload File D:\documents\.venv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1722069294.875785
DEBUG 2024-08-11 09:25:52,289 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\user\admin.py first seen with mtime 1719886287.03878
DEBUG 2024-08-11 09:25:52,289 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\fields\jsonb.py first seen with mtime 1722069294.0589473
DEBUG 2024-08-11 09:25:52,290 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1722069291.9505997
DEBUG 2024-08-11 09:25:52,291 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1722069294.59954
DEBUG 2024-08-11 09:25:52,293 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1722069294.8660436
DEBUG 2024-08-11 09:25:52,293 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1722069295.0362093
DEBUG 2024-08-11 09:25:52,294 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\notification\admin.py first seen with mtime 1719453429.9397767
DEBUG 2024-08-11 09:25:52,295 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1722069295.0270803
DEBUG 2024-08-11 09:25:52,295 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\cursors.py first seen with mtime 1717723194.2533436
DEBUG 2024-08-11 09:25:52,296 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\filepost.py first seen with mtime 1717723186.9613643
DEBUG 2024-08-11 09:25:52,296 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\relations.py first seen with mtime 1719886076.620937
DEBUG 2024-08-11 09:25:52,297 autoreload File D:\documents\.venv\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1722069294.885714
DEBUG 2024-08-11 09:25:52,297 autoreload File D:\documents\.venv\Lib\site-packages\_distutils_hack\__init__.py first seen with mtime 1717723188.9203615
DEBUG 2024-08-11 09:25:52,299 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\pprint.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,300 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1719886077.3535938
DEBUG 2024-08-11 09:25:52,300 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\base\operations.py first seen with mtime 1722069294.9404926
DEBUG 2024-08-11 09:25:52,301 autoreload File D:\documents\.venv\Lib\site-packages\django\utils\cache.py first seen with mtime 1722069295.1762054
DEBUG 2024-08-11 09:25:52,301 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\tempfile.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,302 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\graphlib.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,304 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\copy.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,304 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\response.py first seen with mtime 1717723186.9663064
DEBUG 2024-08-11 09:25:52,305 autoreload File D:\documents\.venv\Lib\site-packages\charset_normalizer\__init__.py first seen with mtime 1717723197.3073778
DEBUG 2024-08-11 09:25:52,306 autoreload File D:\documents\.venv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1722069294.9360254
DEBUG 2024-08-11 09:25:52,306 autoreload File D:\documents\.venv\Lib\site-packages\charset_normalizer\md__mypyc.cp312-win_amd64.pyd first seen with mtime 1717723197.318402
DEBUG 2024-08-11 09:25:52,307 autoreload File D:\documents\.venv\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1722069295.223987
DEBUG 2024-08-11 09:25:52,308 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\datetime.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,309 autoreload File D:\documents\.venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1722069294.8549724
DEBUG 2024-08-11 09:25:52,309 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\shutil.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,311 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\contextvars.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,311 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\teacher_media\admin.py first seen with mtime 1719452679.0423598
DEBUG 2024-08-11 09:25:52,312 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\unittest\util.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,313 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\files.py first seen with mtime 1722069294.865041
DEBUG 2024-08-11 09:25:52,313 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,314 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\core\admin.py first seen with mtime 1719632469.7898297
DEBUG 2024-08-11 09:25:52,314 autoreload File D:\documents\.venv\Lib\site-packages\django\contrib\postgres\forms\ranges.py first seen with mtime 1722069294.0621238
DEBUG 2024-08-11 09:25:52,316 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_lzma.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,316 autoreload File D:\documents\.venv\Lib\site-packages\django\core\signing.py first seen with mtime 1722069294.8510554
DEBUG 2024-08-11 09:25:52,317 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\user\models.py first seen with mtime 1719711252.5033467
DEBUG 2024-08-11 09:25:52,318 autoreload File D:\documents\.venv\Lib\site-packages\pymysql\constants\CLIENT.py first seen with mtime 1717723194.2623186
DEBUG 2024-08-11 09:25:52,318 autoreload File D:\documents\.venv\Lib\site-packages\django\http\cookie.py first seen with mtime 1722069295.1202936
DEBUG 2024-08-11 09:25:52,319 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,320 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_asyncio.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,321 autoreload File D:\documents\.venv\Lib\site-packages\requests\certs.py first seen with mtime 1719886069.569475
DEBUG 2024-08-11 09:25:52,321 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\DLLs\_overlapped.pyd first seen with mtime 1707232252.0
DEBUG 2024-08-11 09:25:52,322 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1722069295.0293984
DEBUG 2024-08-11 09:25:52,323 autoreload File D:\documents\.venv\Lib\site-packages\django\http\response.py first seen with mtime 1722069295.12377
DEBUG 2024-08-11 09:25:52,324 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\encodings\__init__.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,325 autoreload File D:\documents\.venv\Lib\site-packages\django\db\models\constants.py first seen with mtime 1722069295.0000553
DEBUG 2024-08-11 09:25:52,325 autoreload File D:\documents\.venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1722069295.1504133
DEBUG 2024-08-11 09:25:52,326 autoreload File D:\documents\.venv\Lib\site-packages\urllib3\util\ssl_.py first seen with mtime 1717723186.985256
DEBUG 2024-08-11 09:25:52,326 autoreload File D:\documents\.venv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1722069294.8743649
DEBUG 2024-08-11 09:25:52,327 autoreload File D:\documents\.venv\Lib\site-packages\django\views\i18n.py first seen with mtime 1722069295.21394
DEBUG 2024-08-11 09:25:52,328 autoreload File D:\documents\.venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1722069295.1679795
DEBUG 2024-08-11 09:25:52,328 autoreload File D:\documents\.venv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1722069294.929253
DEBUG 2024-08-11 09:25:52,329 autoreload File D:\documents\.venv\Lib\site-packages\django\test\utils.py first seen with mtime 1722069295.1644197
DEBUG 2024-08-11 09:25:52,330 autoreload File C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\wsgiref\simple_server.py first seen with mtime 1707232218.0
DEBUG 2024-08-11 09:25:52,332 autoreload File D:\documents\.venv\Lib\site-packages\requests\auth.py first seen with mtime 1719886069.5684645
DEBUG 2024-08-11 09:25:52,332 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\base.html first seen with mtime 1721459566.571532
DEBUG 2024-08-11 09:25:52,333 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\cart first seen with mtime 1720859638.013674
DEBUG 2024-08-11 09:25:52,334 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core first seen with mtime 1721783214.6513848
DEBUG 2024-08-11 09:25:52,336 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\footer.html first seen with mtime 1719739597.849046
DEBUG 2024-08-11 09:25:52,337 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\header.html first seen with mtime 1723021487.6537433
DEBUG 2024-08-11 09:25:52,338 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media first seen with mtime 1723277642.2041395
DEBUG 2024-08-11 09:25:52,338 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\order first seen with mtime 1722324847.6658907
DEBUG 2024-08-11 09:25:52,339 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product first seen with mtime 1722938650.0505154
DEBUG 2024-08-11 09:25:52,340 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags first seen with mtime 1723275854.4226768
DEBUG 2024-08-11 09:25:52,341 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user first seen with mtime 1722243762.2092717
DEBUG 2024-08-11 09:25:52,342 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\cart\components first seen with mtime 1720948311.7559736
DEBUG 2024-08-11 09:25:52,343 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\cart\index.html first seen with mtime 1721459600.106989
DEBUG 2024-08-11 09:25:52,343 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components first seen with mtime 1721783458.1276321
DEBUG 2024-08-11 09:25:52,344 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\index.html first seen with mtime 1721783706.441895
DEBUG 2024-08-11 09:25:52,346 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\search.html first seen with mtime 1721783770.6025808
DEBUG 2024-08-11 09:25:52,346 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\audiobook first seen with mtime 1723277670.2663472
DEBUG 2024-08-11 09:25:52,347 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\sayings first seen with mtime 1720236760.5561247
DEBUG 2024-08-11 09:25:52,348 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\order\checkout.html first seen with mtime 1722398481.9453447
DEBUG 2024-08-11 09:25:52,349 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\order\components first seen with mtime 1722321659.3570464
DEBUG 2024-08-11 09:25:52,349 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\order\history.html first seen with mtime 1722399121.0905151
DEBUG 2024-08-11 09:25:52,350 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\components first seen with mtime 1722938670.073072
DEBUG 2024-08-11 09:25:52,352 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker first seen with mtime 1721785766.7668445
DEBUG 2024-08-11 09:25:52,353 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick first seen with mtime 1721785871.9945242
DEBUG 2024-08-11 09:25:52,354 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb first seen with mtime 1721785869.8420422
DEBUG 2024-08-11 09:25:52,355 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags\audiobook-filter-form.html first seen with mtime 1723276333.2622547
DEBUG 2024-08-11 09:25:52,356 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags\banner_box.html first seen with mtime 1720924504.4454248
DEBUG 2024-08-11 09:25:52,357 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags\cart_box.html first seen with mtime 1721959609.4429364
DEBUG 2024-08-11 09:25:52,358 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags\catalog_box.html first seen with mtime 1720236540.9266493
DEBUG 2024-08-11 09:25:52,358 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags\content_secondary_box.html first seen with mtime 1720620131.7112033
DEBUG 2024-08-11 09:25:52,359 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\templatetags\product-filter-form.html first seen with mtime 1721873201.6728022
DEBUG 2024-08-11 09:25:52,361 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user\change_password.html first seen with mtime 1719759249.5773687
DEBUG 2024-08-11 09:25:52,361 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user\informations.html first seen with mtime 1719759124.3811731
DEBUG 2024-08-11 09:25:52,362 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user\login.html first seen with mtime 1719803146.4315438
DEBUG 2024-08-11 09:25:52,362 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user\login_ordered.html first seen with mtime 1722243836.950212
DEBUG 2024-08-11 09:25:52,363 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user\register.html first seen with mtime 1719803413.6384997
DEBUG 2024-08-11 09:25:52,363 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\user\update.html first seen with mtime 1719759220.8802843
DEBUG 2024-08-11 09:25:52,365 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\cart\components\items.html first seen with mtime 1722397673.5734422
DEBUG 2024-08-11 09:25:52,366 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\loudspeaker first seen with mtime 1721783472.8731613
DEBUG 2024-08-11 09:25:52,367 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\memory_stick first seen with mtime 1721783479.9614408
DEBUG 2024-08-11 09:25:52,367 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\sayings first seen with mtime 1720172485.8306673
DEBUG 2024-08-11 09:25:52,368 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\usb first seen with mtime 1721783489.0562696
DEBUG 2024-08-11 09:25:52,370 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\loudspeaker\index.html first seen with mtime 1721784414.8856459
DEBUG 2024-08-11 09:25:52,371 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\memory_stick\index.html first seen with mtime 1721784676.7159307
DEBUG 2024-08-11 09:25:52,372 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\sayings\index.html first seen with mtime 1723021588.922265
DEBUG 2024-08-11 09:25:52,374 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\core\components\usb\index.html first seen with mtime 1721785208.732329
DEBUG 2024-08-11 09:25:52,375 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\audiobook\components first seen with mtime 1723277910.0614867
DEBUG 2024-08-11 09:25:52,376 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\audiobook\detail.html first seen with mtime 1723279969.533234
DEBUG 2024-08-11 09:25:52,377 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\audiobook\index.html first seen with mtime 1723277804.6535954
DEBUG 2024-08-11 09:25:52,377 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\sayings\components first seen with mtime 1723021037.777719
DEBUG 2024-08-11 09:25:52,379 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\sayings\detail.html first seen with mtime 1721463131.8742266
DEBUG 2024-08-11 09:25:52,380 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\sayings\index.html first seen with mtime 1723191005.8750558
DEBUG 2024-08-11 09:25:52,382 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\audiobook\components\index.html first seen with mtime 1723278327.6711366
DEBUG 2024-08-11 09:25:52,383 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\audiobook\components\pagination.html first seen with mtime 1723278559.0159981
DEBUG 2024-08-11 09:25:52,385 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\sayings\components\index.html first seen with mtime 1723021459.6790383
DEBUG 2024-08-11 09:25:52,387 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\media\sayings\components\pagination.html first seen with mtime 1723021280.289564
DEBUG 2024-08-11 09:25:52,389 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\order\components\form-order.html first seen with mtime 1722321659.3568504
DEBUG 2024-08-11 09:25:52,391 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\components\pagination.html first seen with mtime 1722938672.2455146
DEBUG 2024-08-11 09:25:52,392 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\components first seen with mtime 1722848189.5793703
DEBUG 2024-08-11 09:25:52,393 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\detail.html first seen with mtime 1721463721.7777739
DEBUG 2024-08-11 09:25:52,396 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\index.html first seen with mtime 1721874041.842896
DEBUG 2024-08-11 09:25:52,397 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\search.html first seen with mtime 1722931625.4415395
DEBUG 2024-08-11 09:25:52,399 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\components first seen with mtime 1721785895.4039094
DEBUG 2024-08-11 09:25:52,401 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\detail.html first seen with mtime 1721464548.21079
DEBUG 2024-08-11 09:25:52,402 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\index.html first seen with mtime 1722220855.4689627
DEBUG 2024-08-11 09:25:52,403 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\search.html first seen with mtime 1721785012.2790453
DEBUG 2024-08-11 09:25:52,406 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\components first seen with mtime 1721785895.4148493
DEBUG 2024-08-11 09:25:52,408 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\detail.html first seen with mtime 1721464614.3869965
DEBUG 2024-08-11 09:25:52,410 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\index.html first seen with mtime 1722220847.7048478
DEBUG 2024-08-11 09:25:52,412 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\search.html first seen with mtime 1721785244.4570348
DEBUG 2024-08-11 09:25:52,414 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\components\loudspeaker.html first seen with mtime 1721464263.1667483
DEBUG 2024-08-11 09:25:52,416 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\components\loudspeaker_list.html first seen with mtime 1722938733.7155974
DEBUG 2024-08-11 09:25:52,417 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\components\pagination.html first seen with mtime 1722932102.064652
DEBUG 2024-08-11 09:25:52,418 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\loudspeaker\components\search-form.html first seen with mtime 1721787616.474059
DEBUG 2024-08-11 09:25:52,421 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\components\memorystick.html first seen with mtime 1721464390.8978317
DEBUG 2024-08-11 09:25:52,422 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\components\memorystick_list.html first seen with mtime 1723085156.8719008
DEBUG 2024-08-11 09:25:52,425 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\memory_stick\components\search-form.html first seen with mtime 1721787653.2692454
DEBUG 2024-08-11 09:25:52,426 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\components\search-form.html first seen with mtime 1721787675.9703982
DEBUG 2024-08-11 09:25:52,428 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\components\usb.html first seen with mtime 1721464658.8550212
DEBUG 2024-08-11 09:25:52,429 autoreload File D:\documents\PythonProjects\Ecommerce\ThuVien3Goc\templates\product\usb\components\usb_list.html first seen with mtime 1723085207.5922804
DEBUG 2024-08-11 09:25:52,431 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\templates\rest_framework first seen with mtime 1719886077.3144684
DEBUG 2024-08-11 09:25:52,434 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\templates\rest_framework\admin first seen with mtime 1719886077.1621904
DEBUG 2024-08-11 09:25:52,435 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\templates\rest_framework\admin.html first seen with mtime 1719886077.150321
DEBUG 2024-08-11 09:25:52,437 autoreload File D:\documents\.venv\Lib\site-packages\rest_framework\templates\rest_framework\api.html first seen with mtime 1719886077.1513145
